DrugbankID	UniprotID	HGNC_ID	HGNC_Name	CID	CHEMBL	Entrez_ID	Entrez_Gene		
DB01047	P04150	HGNC:7978	NR3C1	CID000009642	CHEMBL1501	2908	NR3C1
DB01130	P04150	HGNC:7978	NR3C1	CID000052421		2908	NR3C1
DB01185	P04150	HGNC:7978	NR3C1	CID000006446	CHEMBL1445	2908	NR3C1
DB01222	P04150	HGNC:7978	NR3C1	CID000063006		2908	NR3C1
DB01234	P04150	HGNC:7978	NR3C1	CID000005743	CHEMBL384467	2908	NR3C1
DB01260	P04150	HGNC:7978	NR3C1	CID005311066	CHEMBL1201109	2908	NR3C1
DB01380	P04150	HGNC:7978	NR3C1	CID000005745	CHEMBL1650	2908	NR3C1
DB01384	P04150	HGNC:7978	NR3C1	CID000005875	CHEMBL1579	2908	NR3C1
DB01410	P04150	HGNC:7978	NR3C1	CID000444033		2908	NR3C1
DB06781	P04150	HGNC:7978	NR3C1	CID000443936	CHEMBL1201749	2908	NR3C1
DB08906	P04150	HGNC:7978	NR3C1			2908	NR3C1
DB00393	P08235	HGNC:7979	NR3C2	CID000004497	CHEMBL1428	4306	NR3C2
DB00396	P08235	HGNC:7979	NR3C2	CID000005994	CHEMBL103	4306	NR3C2
DB00421	P08235	HGNC:7979	NR3C2	CID000005833	CHEMBL1393	4306	NR3C2
DB00588	P08235	HGNC:7979	NR3C2	CID000444036	CHEMBL1473	4306	NR3C2
DB00687	P08235	HGNC:7979	NR3C2	CID000031378	CHEMBL1201388	4306	NR3C2
DB00700	P08235	HGNC:7979	NR3C2	CID000150310		4306	NR3C2
DB01023	P08235	HGNC:7979	NR3C2	CID000003333	CHEMBL1480	4306	NR3C2
DB01395	P08235	HGNC:7979	NR3C2	CID000068873	CHEMBL1509	4306	NR3C2
DB00039	O14786	HGNC:8004	NRP1			8829	NRP1
DB04895	O14786	HGNC:8004	NRP1			8829	NRP1
DB00709	Q8TCD5	HGNC:17144	NT5C	CID000060825	CHEMBL141|CHEMBL537885	30833	NT5C
DB00171	P49902	HGNC:8022	NT5C2	CID000005957	CHEMBL14249|CHEMBL2106579	22978	NT5C2
DB00811	P49902	HGNC:8022	NT5C2	CID000037542	CHEMBL1643	22978	NT5C2
DB00987	P21589	HGNC:8021	NT5E	CID000006252	CHEMBL1256472|CHEMBL803	4907	NT5E
DB00806	P21589	HGNC:8021	NT5E	CID000004740	CHEMBL628	4907	NT5E
DB00321	P04629	HGNC:8031	NTRK1	CID000002160	CHEMBL1200964|CHEMBL629	4914	NTRK1
DB00619	P04629	HGNC:8031	NTRK1	CID000005291	CHEMBL1642|CHEMBL941	4914	NTRK1
DB08896	P04629	HGNC:8031	NTRK1			4914	NTRK1
DB00321	Q16620	HGNC:8032	NTRK2	CID000002160	CHEMBL1200964|CHEMBL629	4915	NTRK2
DB01106	O95665	HGNC:8040	NTSR2	CID000054384	CHEMBL1237102	23620	NTSR2
DB00129	P04181	HGNC:8091	OAT	CID000006262	CHEMBL446143	4942	OAT
DB00129	P54368	HGNC:8095	OAZ1	CID000006262	CHEMBL446143	4946	OAZ1
DB00129	O95190	HGNC:8096	OAZ2	CID000006262	CHEMBL446143	4947	OAZ2
DB00129	Q9UMX2	HGNC:8097	OAZ3	CID000006262	CHEMBL446143	51686	OAZ3
DB00127	P11926	HGNC:8109	ODC1	CID000001103	CHEMBL1256357|CHEMBL23194	4953	ODC1
DB00313	Q02218	HGNC:8124	OGDH	CID000003121	CHEMBL109|CHEMBL2105613|CHEMBL433	4967	OGDH
DB00126	Q8N543	HGNC:25585	OGFOD1	CID011020241	CHEMBL196|CHEMBL2146095	55239	OGFOD1
DB00126	Q6N063	HGNC:25823	OGFOD2	CID011020241	CHEMBL196|CHEMBL2146095	79676	OGFOD2
DB00193	P41143	HGNC:8153	OPRD1	CID000033741	CHEMBL1066|CHEMBL1200336	4985	OPRD1
DB00295	P41143	HGNC:8153	OPRD1	CID005288826	CHEMBL2096625|CHEMBL2103744|CHEMBL70	4985	OPRD1
DB00318	P41143	HGNC:8153	OPRD1	CID005284371	CHEMBL1159819|CHEMBL1201099|CHEMBL1257022|CHEMBL284671|CHEMBL369475|CHEMBL485	4985	OPRD1
DB00321	P41143	HGNC:8153	OPRD1	CID000002160	CHEMBL1200964|CHEMBL629	4985	OPRD1
DB00327	P41143	HGNC:8153	OPRD1	CID005284570	CHEMBL1237055|CHEMBL398707	4985	OPRD1
DB00333	P41143	HGNC:8153	OPRD1	CID000004095	CHEMBL1200825|CHEMBL651	4985	OPRD1
DB00497	P41143	HGNC:8153	OPRD1	CID005284603	CHEMBL1200890|CHEMBL656	4985	OPRD1
DB00514	P41143	HGNC:8153	OPRD1	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	4985	OPRD1
DB00611	P41143	HGNC:8153	OPRD1	CID006916248		4985	OPRD1
DB00647	P41143	HGNC:8153	OPRD1	CID000015329	CHEMBL300117	4985	OPRD1
DB00704	P41143	HGNC:8153	OPRD1	CID005360515	CHEMBL1201149|CHEMBL19019	4985	OPRD1
DB00708	P41143	HGNC:8153	OPRD1	CID000041693	CHEMBL1201163|CHEMBL658	4985	OPRD1
DB00813	P41143	HGNC:8153	OPRD1	CID000003345	CHEMBL1201159|CHEMBL596|CHEMBL688	4985	OPRD1
DB00836	P41143	HGNC:8153	OPRD1	CID000003954	CHEMBL1707|CHEMBL841	4985	OPRD1
DB00844	P41143	HGNC:8153	OPRD1	CID005360630		4985	OPRD1
DB00854	P41143	HGNC:8153	OPRD1	CID005390113		4985	OPRD1
DB00899	P41143	HGNC:8153	OPRD1	CID000060814	CHEMBL1005|CHEMBL1201120	4985	OPRD1
DB00921	P41143	HGNC:8153	OPRD1			4985	OPRD1
DB00956	P41143	HGNC:8153	OPRD1	CID005284569	CHEMBL1200702|CHEMBL1457|CHEMBL2062267	4985	OPRD1
DB01081	P41143	HGNC:8153	OPRD1	CID000013505	CHEMBL1200665|CHEMBL1201294	4985	OPRD1
DB01183	P41143	HGNC:8153	OPRD1	CID005284596	CHEMBL1718|CHEMBL80	4985	OPRD1
DB01192	P41143	HGNC:8153	OPRD1	CID005284604	CHEMBL1200794|CHEMBL963	4985	OPRD1
DB01221	P41143	HGNC:8153	OPRD1	CID000003821	CHEMBL1714|CHEMBL742	4985	OPRD1
DB01452	P41143	HGNC:8153	OPRD1	CID005462328	CHEMBL2106627|CHEMBL459324	4985	OPRD1
DB06204	P41143	HGNC:8153	OPRD1			4985	OPRD1
DB06274	P41143	HGNC:8153	OPRD1	CID005488547	CHEMBL270190	4985	OPRD1
DB06738	P41143	HGNC:8153	OPRD1			4985	OPRD1
DB00193	P41145	HGNC:8154	OPRK1	CID000033741	CHEMBL1066|CHEMBL1200336	4986	OPRK1
DB00295	P41145	HGNC:8154	OPRK1	CID005288826	CHEMBL2096625|CHEMBL2103744|CHEMBL70	4986	OPRK1
DB00318	P41145	HGNC:8154	OPRK1	CID005284371	CHEMBL1159819|CHEMBL1201099|CHEMBL1257022|CHEMBL284671|CHEMBL369475|CHEMBL485	4986	OPRK1
DB00321	P41145	HGNC:8154	OPRK1	CID000002160	CHEMBL1200964|CHEMBL629	4986	OPRK1
DB00327	P41145	HGNC:8154	OPRK1	CID005284570	CHEMBL1237055|CHEMBL398707	4986	OPRK1
DB00370	P41145	HGNC:8154	OPRK1	CID000004205	CHEMBL654	4986	OPRK1
DB00396	P41145	HGNC:8154	OPRK1	CID000005994	CHEMBL103	4986	OPRK1
DB00454	P41145	HGNC:8154	OPRK1	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	4986	OPRK1
DB00497	P41145	HGNC:8154	OPRK1	CID005284603	CHEMBL1200890|CHEMBL656	4986	OPRK1
DB00514	P41145	HGNC:8154	OPRK1	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	4986	OPRK1
DB00611	P41145	HGNC:8154	OPRK1	CID006916248		4986	OPRK1
DB00647	P41145	HGNC:8154	OPRK1	CID000015329	CHEMBL300117	4986	OPRK1
DB00652	P41145	HGNC:8154	OPRK1	CID000441277	CHEMBL1200327|CHEMBL1200349|CHEMBL560	4986	OPRK1
DB00704	P41145	HGNC:8154	OPRK1	CID005360515	CHEMBL1201149|CHEMBL19019	4986	OPRK1
DB00708	P41145	HGNC:8154	OPRK1	CID000041693	CHEMBL1201163|CHEMBL658	4986	OPRK1
DB00813	P41145	HGNC:8154	OPRK1	CID000003345	CHEMBL1201159|CHEMBL596|CHEMBL688	4986	OPRK1
DB00825	P41145	HGNC:8154	OPRK1	CID000016666	CHEMBL470670	4986	OPRK1
DB00836	P41145	HGNC:8154	OPRK1	CID000003954	CHEMBL1707|CHEMBL841	4986	OPRK1
DB00844	P41145	HGNC:8154	OPRK1	CID005360630		4986	OPRK1
DB00854	P41145	HGNC:8154	OPRK1	CID005390113		4986	OPRK1
DB00899	P41145	HGNC:8154	OPRK1	CID000060814	CHEMBL1005|CHEMBL1201120	4986	OPRK1
DB00921	P41145	HGNC:8154	OPRK1			4986	OPRK1
DB01183	P41145	HGNC:8154	OPRK1	CID005284596	CHEMBL1718|CHEMBL80	4986	OPRK1
DB01209	P41145	HGNC:8154	OPRK1	CID000040841		4986	OPRK1
DB01221	P41145	HGNC:8154	OPRK1	CID000003821	CHEMBL1714|CHEMBL742	4986	OPRK1
DB01452	P41145	HGNC:8154	OPRK1	CID005462328	CHEMBL2106627|CHEMBL459324	4986	OPRK1
DB06148	P41145	HGNC:8154	OPRK1	CID000004184	CHEMBL544428|CHEMBL6437	4986	OPRK1
DB06204	P41145	HGNC:8154	OPRK1			4986	OPRK1
DB06274	P41145	HGNC:8154	OPRK1	CID005488547	CHEMBL270190	4986	OPRK1
DB06738	P41145	HGNC:8154	OPRK1			4986	OPRK1
DB06800	P41145	HGNC:8154	OPRK1			4986	OPRK1
DB00193	P35372	HGNC:8156	OPRM1	CID000033741	CHEMBL1066|CHEMBL1200336	4988	OPRM1
DB00295	P35372	HGNC:8156	OPRM1	CID005288826	CHEMBL2096625|CHEMBL2103744|CHEMBL70	4988	OPRM1
DB00318	P35372	HGNC:8156	OPRM1	CID005284371	CHEMBL1159819|CHEMBL1201099|CHEMBL1257022|CHEMBL284671|CHEMBL369475|CHEMBL485	4988	OPRM1
DB00321	P35372	HGNC:8156	OPRM1	CID000002160	CHEMBL1200964|CHEMBL629	4988	OPRM1
DB00327	P35372	HGNC:8156	OPRM1	CID005284570	CHEMBL1237055|CHEMBL398707	4988	OPRM1
DB00333	P35372	HGNC:8156	OPRM1	CID000004095	CHEMBL1200825|CHEMBL651	4988	OPRM1
DB00454	P35372	HGNC:8156	OPRM1	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	4988	OPRM1
DB00497	P35372	HGNC:8156	OPRM1	CID005284603	CHEMBL1200890|CHEMBL656	4988	OPRM1
DB00504	P35372	HGNC:8156	OPRM1	CID005359371	CHEMBL1254682|CHEMBL1256886|CHEMBL2062276	4988	OPRM1
DB00514	P35372	HGNC:8156	OPRM1	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	4988	OPRM1
DB00611	P35372	HGNC:8156	OPRM1	CID006916248		4988	OPRM1
DB00647	P35372	HGNC:8156	OPRM1	CID000015329	CHEMBL300117	4988	OPRM1
DB00652	P35372	HGNC:8156	OPRM1	CID000441277	CHEMBL1200327|CHEMBL1200349|CHEMBL560	4988	OPRM1
DB00704	P35372	HGNC:8156	OPRM1	CID005360515	CHEMBL1201149|CHEMBL19019	4988	OPRM1
DB00708	P35372	HGNC:8156	OPRM1	CID000041693	CHEMBL1201163|CHEMBL658	4988	OPRM1
DB00802	P35372	HGNC:8156	OPRM1	CID000051263	CHEMBL1200531|CHEMBL634	4988	OPRM1
DB00813	P35372	HGNC:8156	OPRM1	CID000003345	CHEMBL1201159|CHEMBL596|CHEMBL688	4988	OPRM1
DB00836	P35372	HGNC:8156	OPRM1	CID000003954	CHEMBL1707|CHEMBL841	4988	OPRM1
DB00844	P35372	HGNC:8156	OPRM1	CID005360630		4988	OPRM1
DB00854	P35372	HGNC:8156	OPRM1	CID005390113		4988	OPRM1
DB00899	P35372	HGNC:8156	OPRM1	CID000060814	CHEMBL1005|CHEMBL1201120	4988	OPRM1
DB00904	P35372	HGNC:8156	OPRM1	CID000004595	CHEMBL1201111|CHEMBL46	4988	OPRM1
DB00913	P35372	HGNC:8156	OPRM1	CID000008944	CHEMBL1200543|CHEMBL1201047|CHEMBL1201347	4988	OPRM1
DB00921	P35372	HGNC:8156	OPRM1			4988	OPRM1
DB00956	P35372	HGNC:8156	OPRM1	CID005284569	CHEMBL1200702|CHEMBL1457|CHEMBL2062267	4988	OPRM1
DB01081	P35372	HGNC:8156	OPRM1	CID000013505	CHEMBL1200665|CHEMBL1201294	4988	OPRM1
DB01183	P35372	HGNC:8156	OPRM1	CID005284596	CHEMBL1718|CHEMBL80	4988	OPRM1
DB01192	P35372	HGNC:8156	OPRM1	CID005284604	CHEMBL1200794|CHEMBL963	4988	OPRM1
DB01209	P35372	HGNC:8156	OPRM1	CID000040841		4988	OPRM1
DB01221	P35372	HGNC:8156	OPRM1	CID000003821	CHEMBL1714|CHEMBL742	4988	OPRM1
DB01227	P35372	HGNC:8156	OPRM1	CID000015130	CHEMBL1200817|CHEMBL1514	4988	OPRM1
DB01433	P35372	HGNC:8156	OPRM1	CID000010517	CHEMBL170179	4988	OPRM1
DB01452	P35372	HGNC:8156	OPRM1	CID005462328	CHEMBL2106627|CHEMBL459324	4988	OPRM1
DB01466	P35372	HGNC:8156	OPRM1	CID005359271	CHEMBL1712170|CHEMBL2107695	4988	OPRM1
DB06204	P35372	HGNC:8156	OPRM1			4988	OPRM1
DB06274	P35372	HGNC:8156	OPRM1	CID005488547	CHEMBL270190	4988	OPRM1
DB06738	P35372	HGNC:8156	OPRM1			4988	OPRM1
DB06800	P35372	HGNC:8156	OPRM1			4988	OPRM1
DB00280	P02763	HGNC:8498	ORM1	CID000003114	CHEMBL1201020|CHEMBL517	5004	ORM1
DB00317	P02763	HGNC:8498	ORM1	CID000123631	CHEMBL939	5004	ORM1
DB00321	P02763	HGNC:8498	ORM1	CID000002160	CHEMBL1200964|CHEMBL629	5004	ORM1
DB00334	P02763	HGNC:8498	ORM1	CID000004585	CHEMBL1671891|CHEMBL715	5004	ORM1
DB00454	P02763	HGNC:8498	ORM1	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	5004	ORM1
DB00457	P02763	HGNC:8498	ORM1	CID000004893	CHEMBL1558|CHEMBL2	5004	ORM1
DB00458	P02763	HGNC:8498	ORM1	CID000003696	CHEMBL11|CHEMBL1692	5004	ORM1
DB00472	P02763	HGNC:8498	ORM1	CID000003386	CHEMBL1201082|CHEMBL41	5004	ORM1
DB00482	P02763	HGNC:8498	ORM1	CID000002662	CHEMBL118	5004	ORM1
DB00530	P02763	HGNC:8498	ORM1	CID000176870	CHEMBL1079742|CHEMBL553	5004	ORM1
DB00540	P02763	HGNC:8498	ORM1	CID000004543	CHEMBL1201156|CHEMBL445	5004	ORM1
DB00543	P02763	HGNC:8498	ORM1	CID000002170	CHEMBL1113	5004	ORM1
DB00571	P02763	HGNC:8498	ORM1	CID000004946	CHEMBL1671|CHEMBL27	5004	ORM1
DB00590	P02763	HGNC:8498	ORM1	CID000003157	CHEMBL1200561|CHEMBL707	5004	ORM1
DB00619	P02763	HGNC:8498	ORM1	CID000005291	CHEMBL1642|CHEMBL941	5004	ORM1
DB00656	P02763	HGNC:8498	ORM1	CID000005533	CHEMBL1200798|CHEMBL621	5004	ORM1
DB00682	P02763	HGNC:8498	ORM1	CID005001396	CHEMBL1200772|CHEMBL1200879|CHEMBL1464	5004	ORM1
DB00706	P02763	HGNC:8498	ORM1	CID000129211	CHEMBL1200914|CHEMBL836	5004	ORM1
DB00731	P02763	HGNC:8498	ORM1	CID000443871		5004	ORM1
DB00802	P02763	HGNC:8498	ORM1	CID000051263	CHEMBL1200531|CHEMBL634	5004	ORM1
DB00864	P02763	HGNC:8498	ORM1	CID000005372		5004	ORM1
DB00908	P02763	HGNC:8498	ORM1	CID000441074	CHEMBL1294|CHEMBL2165709	5004	ORM1
DB00934	P02763	HGNC:8498	ORM1	CID000004011	CHEMBL1201257|CHEMBL1237135|CHEMBL21731	5004	ORM1
DB00946	P02763	HGNC:8498	ORM1	CID054680692	CHEMBL1465|CHEMBL16694	5004	ORM1
DB01142	P02763	HGNC:8498	ORM1	CID000667477		5004	ORM1
DB01151	P02763	HGNC:8498	ORM1	CID000002995	CHEMBL1696|CHEMBL72	5004	ORM1
DB01156	P02763	HGNC:8498	ORM1	CID000000444	CHEMBL1201735|CHEMBL1698|CHEMBL894	5004	ORM1
DB01232	P02763	HGNC:8498	ORM1	CID000060787		5004	ORM1
DB01359	P02763	HGNC:8498	ORM1	CID000037464	CHEMBL1200363|CHEMBL1290|CHEMBL87418	5004	ORM1
DB01418	P02763	HGNC:8498	ORM1	CID054676537	CHEMBL397420	5004	ORM1
DB01426	P02763	HGNC:8498	ORM1	CID011972341		5004	ORM1
DB01429	P02763	HGNC:8498	ORM1	CID000002218	CHEMBL1213033|CHEMBL2104501	5004	ORM1
DB05294	P02763	HGNC:8498	ORM1			5004	ORM1
DB05521	P02763	HGNC:8498	ORM1			5004	ORM1
DB05812	P02763	HGNC:8498	ORM1			5004	ORM1
DB08820	P02763	HGNC:8498	ORM1			5004	ORM1
DB08828	P02763	HGNC:8498	ORM1			5004	ORM1
DB08860	P02763	HGNC:8498	ORM1			5004	ORM1
DB08881	P02763	HGNC:8498	ORM1			5004	ORM1
DB08893	P02763	HGNC:8498	ORM1			5004	ORM1
DB08907	P02763	HGNC:8498	ORM1			5004	ORM1
DB00477	P02763	HGNC:8498	ORM1	CID000002726	CHEMBL1713|CHEMBL71	5004	ORM1
DB00497	P02763	HGNC:8498	ORM1	CID005284603	CHEMBL1200890|CHEMBL656	5004	ORM1
DB01041	P02763	HGNC:8498	ORM1	CID000005426	CHEMBL468	5004	ORM1
DB00477	P19652	HGNC:8499	ORM2	CID000002726	CHEMBL1713|CHEMBL71	5005	ORM2
DB00497	P19652	HGNC:8499	ORM2	CID005284603	CHEMBL1200890|CHEMBL656	5005	ORM2
DB01041	P19652	HGNC:8499	ORM2	CID000005426	CHEMBL468	5005	ORM2
DB00129	P00480	HGNC:8512	OTC	CID000006262	CHEMBL446143	5009	OTC
DB00155	P00480	HGNC:8512	OTC	CID000009750	CHEMBL444814	5009	OTC
DB00139	P55809	HGNC:8527	OXCT1	CID000001110	CHEMBL576	5019	OXCT1
DB00139	Q9BYC2	HGNC:18606	OXCT2	CID000001110	CHEMBL576	64064	OXCT2
DB00107	P01178	HGNC:8528	OXT			5020	OXT
DB00107	P30559	HGNC:8529	OXTR			5021	OXTR
DB01282	P30559	HGNC:8529	OXTR	CID000071715	CHEMBL2106382	5021	OXTR
DB00208	Q9H244	HGNC:18124	P2RY12	CID000005472	CHEMBL1717|CHEMBL833	64805	P2RY12
DB00374	Q9H244	HGNC:18124	P2RY12	CID000054786	CHEMBL1200414	64805	P2RY12
DB00758	Q9H244	HGNC:18124	P2RY12	CID000060606	CHEMBL1083385|CHEMBL1771	64805	P2RY12
DB00759	Q9H244	HGNC:18124	P2RY12			64805	P2RY12
DB01240	Q9H244	HGNC:18124	P2RY12	CID000000159		64805	P2RY12
DB06209	Q9H244	HGNC:18124	P2RY12	CID006918456	CHEMBL1201772|CHEMBL1201773	64805	P2RY12
DB08816	Q9H244	HGNC:18124	P2RY12			64805	P2RY12
DB04786	P41231	HGNC:8541	P2RY2	CID000005360	CHEMBL265502|CHEMBL413376	5029	P2RY2
DB00126	Q32P28	HGNC:19316	P3H1	CID011020241	CHEMBL196|CHEMBL2146095	64175	P3H1
DB00139	Q32P28	HGNC:19316	P3H1	CID000001110	CHEMBL576	64175	P3H1
DB00172	Q32P28	HGNC:19316	P3H1	CID000145742	CHEMBL54922	64175	P3H1
DB00126	Q8IVL5	HGNC:19317	P3H2	CID011020241	CHEMBL196|CHEMBL2146095	55214	P3H2
DB00139	Q8IVL5	HGNC:19317	P3H2	CID000001110	CHEMBL576	55214	P3H2
DB00172	Q8IVL5	HGNC:19317	P3H2	CID000145742	CHEMBL54922	55214	P3H2
DB00126	Q8IVL6	HGNC:19318	P3H3	CID011020241	CHEMBL196|CHEMBL2146095	10536	P3H3
DB00139	Q8IVL6	HGNC:19318	P3H3	CID000001110	CHEMBL576	10536	P3H3
DB00172	Q8IVL6	HGNC:19318	P3H3	CID000145742	CHEMBL54922	10536	P3H3
DB00126	P13674	HGNC:8546	P4HA1	CID011020241	CHEMBL196|CHEMBL2146095	5033	P4HA1
DB00139	P13674	HGNC:8546	P4HA1	CID000001110	CHEMBL576	5033	P4HA1
DB00172	P13674	HGNC:8546	P4HA1	CID000145742	CHEMBL54922	5033	P4HA1
DB01275	P13674	HGNC:8546	P4HA1	CID000003637	CHEMBL276832|CHEMBL542541	5033	P4HA1
DB00139	O15460	HGNC:8547	P4HA2	CID000001110	CHEMBL576	8974	P4HA2
DB00172	O15460	HGNC:8547	P4HA2	CID000145742	CHEMBL54922	8974	P4HA2
DB00126	Q9NXG6	HGNC:28858	P4HTM	CID011020241	CHEMBL196|CHEMBL2146095	54681	P4HTM
DB00155	Q9ULC6	HGNC:18367	PADI1	CID000009750	CHEMBL444814	29943	PADI1
DB00155	Q9Y2J8	HGNC:18341	PADI2	CID000009750	CHEMBL444814	11240	PADI2
DB00155	Q9ULW8	HGNC:18337	PADI3	CID000009750	CHEMBL444814	51702	PADI3
DB00155	Q9UM07	HGNC:18368	PADI4	CID000009750	CHEMBL444814	23569	PADI4
DB00207	Q9UM07	HGNC:18368	PADI4	CID000055185		23569	PADI4
DB00254	Q9UM07	HGNC:18368	PADI4	CID000062305	CHEMBL1200683	23569	PADI4
DB00759	Q9UM07	HGNC:18368	PADI4			23569	PADI4
DB01082	Q9UM07	HGNC:18368	PADI4	CID000019648		23569	PADI4
DB00155	Q6TGC4	HGNC:20449	PADI6	CID000009750	CHEMBL444814	353238	PADI6
DB00120	P00439	HGNC:8582	PAH	CID000006140	CHEMBL301523	5053	PAH
DB00360	P00439	HGNC:8582	PAH	CID000001125	CHEMBL1203334	5053	PAH
DB00368	P00439	HGNC:8582	PAH	CID000439260	CHEMBL1200808|CHEMBL1356607|CHEMBL1437	5053	PAH
DB00668	P00439	HGNC:8582	PAH	CID000005815	CHEMBL1200818|CHEMBL1256958|CHEMBL679	5053	PAH
DB06262	P00439	HGNC:8582	PAH	CID000443940	CHEMBL2074783	5053	PAH
DB00128	P22234	HGNC:8587	PAICS	CID000005960	CHEMBL2106115|CHEMBL274323	10606	PAICS
DB00126	P19021	HGNC:8596	PAM	CID011020241	CHEMBL196|CHEMBL2146095	5066	PAM
DB01032	Q96RD7	HGNC:8599	PANX1	CID000004911	CHEMBL897	24145	PANX1
DB00172	Q7L3T8	HGNC:30563	PARS2	CID000145742	CHEMBL54922	25973	PARS2
DB00119	P11498	HGNC:8636	PC	CID000001060	CHEMBL1162144	5091	PC
DB00121	P11498	HGNC:8636	PC	CID000171548	CHEMBL857	5091	PC
DB00121	P05165	HGNC:8653	PCCA	CID000171548	CHEMBL857	5095	PCCA
DB00161	P05166	HGNC:8654	PCCB	CID000006287	CHEMBL43068	5096	PCCB
DB00121	P05166	HGNC:8654	PCCB	CID000171548	CHEMBL857	5096	PCCB
DB00161	P05166	HGNC:8654	PCCB	CID000006287	CHEMBL43068	5096	PCCB
DB00030	P29120	HGNC:8743	PCSK1			5122	PCSK1
DB00030	P16519	HGNC:8744	PCSK2			5126	PCSK2
DB00709	P49585	HGNC:8754	PCYT1A	CID000060825	CHEMBL141|CHEMBL537885	5130	PCYT1A
DB00122	P49585	HGNC:8754	PCYT1A	CID000000305	CHEMBL1256479|CHEMBL2104477|CHEMBL2105935|CHEMBL282468|CHEMBL293410|CHEMBL920	5130	PCYT1A
DB00122	Q9Y5K3	HGNC:8755	PCYT1B	CID000000305	CHEMBL1256479|CHEMBL2104477|CHEMBL2105935|CHEMBL282468|CHEMBL293410|CHEMBL920	9468	PCYT1B
DB00709	Q99447	HGNC:8756	PCYT2	CID000060825	CHEMBL141|CHEMBL537885	5833	PCYT2
DB00201	Q9Y233	HGNC:8772	PDE10A	CID000002519	CHEMBL113|CHEMBL1200569	10846	PDE10A
DB00975	Q9Y233	HGNC:8772	PDE10A	CID000003108	CHEMBL932	10846	PDE10A
DB01113	Q9Y233	HGNC:8772	PDE10A	CID000004680	CHEMBL19224|CHEMBL98123	10846	PDE10A
DB08811	Q9Y233	HGNC:8772	PDE10A			10846	PDE10A
DB08814	Q9Y233	HGNC:8772	PDE10A			10846	PDE10A
DB00201	Q9HCR9	HGNC:8773	PDE11A	CID000002519	CHEMBL113|CHEMBL1200569	50940	PDE11A
DB00820	Q9HCR9	HGNC:8773	PDE11A	CID000110635	CHEMBL779	50940	PDE11A
DB00201	P54750	HGNC:8774	PDE1A	CID000002519	CHEMBL113|CHEMBL1200569	5136	PDE1A
DB00622	P54750	HGNC:8774	PDE1A	CID000004473	CHEMBL1200326|CHEMBL1484	5136	PDE1A
DB01023	P54750	HGNC:8774	PDE1A	CID000003333	CHEMBL1480	5136	PDE1A
DB01244	P54750	HGNC:8774	PDE1A	CID000002351	CHEMBL1008|CHEMBL1200382	5136	PDE1A
DB00201	Q01064	HGNC:8775	PDE1B	CID000002519	CHEMBL113|CHEMBL1200569	5153	PDE1B
DB00622	Q01064	HGNC:8775	PDE1B	CID000004473	CHEMBL1200326|CHEMBL1484	5153	PDE1B
DB01023	Q01064	HGNC:8775	PDE1B	CID000003333	CHEMBL1480	5153	PDE1B
DB01244	Q01064	HGNC:8775	PDE1B	CID000002351	CHEMBL1008|CHEMBL1200382	5153	PDE1B
DB00201	Q14123	HGNC:8776	PDE1C	CID000002519	CHEMBL113|CHEMBL1200569	5137	PDE1C
DB00201	O00408	HGNC:8777	PDE2A	CID000002519	CHEMBL113|CHEMBL1200569	5138	PDE2A
DB08811	O00408	HGNC:8777	PDE2A			5138	PDE2A
DB00201	Q14432	HGNC:8778	PDE3A	CID000002519	CHEMBL113|CHEMBL1200569	5139	PDE3A
DB00235	Q14432	HGNC:8778	PDE3A	CID000004197	CHEMBL1200977|CHEMBL189	5139	PDE3A
DB00261	Q14432	HGNC:8778	PDE3A	CID000002182	CHEMBL1200759|CHEMBL760	5139	PDE3A
DB00277	Q14432	HGNC:8778	PDE3A	CID000002153	CHEMBL190	5139	PDE3A
DB00922	Q14432	HGNC:8778	PDE3A	CID003033825	CHEMBL2051955	5139	PDE3A
DB01166	Q14432	HGNC:8778	PDE3A	CID000002754	CHEMBL799	5139	PDE3A
DB01223	Q14432	HGNC:8778	PDE3A	CID000009433	CHEMBL1210|CHEMBL1370561	5139	PDE3A
DB01303	Q14432	HGNC:8778	PDE3A	CID000020585	CHEMBL1200434	5139	PDE3A
DB01427	Q14432	HGNC:8778	PDE3A	CID000003698	CHEMBL12856|CHEMBL2096642	5139	PDE3A
DB04880	Q14432	HGNC:8778	PDE3A	CID000053708	CHEMBL249856	5139	PDE3A
DB05266	Q14432	HGNC:8778	PDE3A	CID000003671	CHEMBL19449	5139	PDE3A
DB08811	Q14432	HGNC:8778	PDE3A			5139	PDE3A
DB00201	Q13370	HGNC:8779	PDE3B	CID000002519	CHEMBL113|CHEMBL1200569	5140	PDE3B
DB00201	P27815	HGNC:8780	PDE4A	CID000002519	CHEMBL113|CHEMBL1200569	5141	PDE4A
DB00277	P27815	HGNC:8780	PDE4A	CID000002153	CHEMBL190	5141	PDE4A
DB00651	P27815	HGNC:8780	PDE4A	CID000003182	CHEMBL1752	5141	PDE4A
